siteID,year,ba,dbh,trees,growth,mort,reg,species,species_name
289,2,0.0263589230626518,14.8166666666667,1.5,,,20.8333333333333,1,Abies amabilis
290,1,0.019793260902246,31.75,0.25,0.146788990825688,0,0,1,Abies amabilis
290,2,0.0241243430798319,35.052,0.25,0.104,0,0,1,Abies amabilis
291,1,0.1441798128711,17.4927380952381,5,0.144122732825322,0,20.8333333333333,1,Abies amabilis
291,2,0.180646283373049,18.5799914529915,5,0.0656203283092404,0.0476190476190476,4.16666666666667,1,Abies amabilis
292,1,0,,0,,,0,1,Abies amabilis
292,2,0,,0,,,0,1,Abies amabilis
293,1,0,,0,,,0,1,Abies amabilis
293,2,0,,0,,,0,1,Abies amabilis
294,1,0,,0,,,0,1,Abies amabilis
294,2,0,,0,,,0,1,Abies amabilis
295,1,0,,0,,,0,1,Abies amabilis
295,2,0,,0,,,0,1,Abies amabilis
296,1,0,,0,,,0,1,Abies amabilis
296,2,0,,0,,,0,1,Abies amabilis
297,1,0.128940585437243,22.9235,1.25,0.167746361420057,0.2,8.33333333333333,1,Abies amabilis
297,2,0.0656211520805214,15.4163888888889,3.25,0.142983661627729,0.625,41.6666666666667,1,Abies amabilis
298,1,0,,0,,,0,1,Abies amabilis
298,2,0,,0,,,0,1,Abies amabilis
299,1,0,,0,,,0,1,Abies amabilis
299,2,0,,0,,,0,1,Abies amabilis
300,1,0,,0,,,0,1,Abies amabilis
300,2,0,,0,,,0,1,Abies amabilis
301,1,0,,0,,,0,1,Abies amabilis
301,2,0,,0,,,0,1,Abies amabilis
302,1,0,,0,,,0,1,Abies amabilis
302,2,0,,0,,,0,1,Abies amabilis
303,1,0,,0,,,0,1,Abies amabilis
303,2,0,,0,,,0,1,Abies amabilis
304,1,0,,0,,,0,1,Abies amabilis
304,2,0,,0,,,0,1,Abies amabilis
305,1,0,,0,,,0,1,Abies amabilis
305,2,0,,0,,,0,1,Abies amabilis
306,1,0,,0,,,0,1,Abies amabilis
306,2,0,,0,,,0,1,Abies amabilis
307,1,0,,0,,,0,1,Abies amabilis
307,2,0,,0,,,0,1,Abies amabilis
308,1,0,,0,,,0,1,Abies amabilis
308,2,0,,0,,,0,1,Abies amabilis
309,1,0,,0,,,0,1,Abies amabilis
309,2,0,,0,,,0,1,Abies amabilis
310,1,0,,0,,,0,1,Abies amabilis
310,2,0,,0,,,0,1,Abies amabilis
311,1,0,,0,,,0,1,Abies amabilis
311,2,0,,0,,,0,1,Abies amabilis
312,1,0,,0,,,0,1,Abies amabilis
312,2,0,,0,,,0,1,Abies amabilis
313,1,0,,0,,,0,1,Abies amabilis
313,2,0,,0,,,0,1,Abies amabilis
314,1,0,,0,,,0,1,Abies amabilis
314,2,0,,0,,,0,1,Abies amabilis
315,1,0,,0,,,0,1,Abies amabilis
315,2,0,,0,,,0,1,Abies amabilis
316,1,0,,0,,,0,1,Abies amabilis
316,2,0,,0,,,0,1,Abies amabilis
317,1,0,,0,,,0,1,Abies amabilis
317,2,0,,0,,,0,1,Abies amabilis
318,1,0,,0,,,0,1,Abies amabilis
318,2,0,,0,,,0,1,Abies amabilis
319,1,0,,0,,,0,1,Abies amabilis
319,2,0,,0,,,0,1,Abies amabilis
320,1,0,,0,,,0,1,Abies amabilis
320,2,0,,0,,,0,1,Abies amabilis
321,1,0,,0,,,0,1,Abies amabilis
321,2,0,,0,,,0,1,Abies amabilis
322,1,0,,0,,,0,1,Abies amabilis
322,2,0,,0,,,0,1,Abies amabilis
323,1,0,,0,,,0,1,Abies amabilis
323,2,0,,0,,,0,1,Abies amabilis
324,1,0,,0,,,0,1,Abies amabilis
324,2,0,,0,,,0,1,Abies amabilis
325,1,0,,0,,,0,1,Abies amabilis
325,2,0,,0,,,0,1,Abies amabilis
326,1,0,,0,,,0,1,Abies amabilis
326,2,0,,0,,,0,1,Abies amabilis
327,1,0,,0,,,0,1,Abies amabilis
327,2,0,,0,,,0,1,Abies amabilis
328,1,0,,0,,,0,1,Abies amabilis
328,2,0,,0,,,0,1,Abies amabilis
329,1,0,,0,,,0,1,Abies amabilis
329,2,0,,0,,,0,1,Abies amabilis
334,1,0,,0,,,0,1,Abies amabilis
334,2,0,,0,,,0,1,Abies amabilis
335,1,0,,0,,,0,1,Abies amabilis
335,2,0,,0,,,0,1,Abies amabilis
336,1,0,,0,,,0,1,Abies amabilis
336,2,0,,0,,,0,1,Abies amabilis
337,1,0,,0,,,0,1,Abies amabilis
337,2,0,,0,,,0,1,Abies amabilis
338,1,0,,0,,,0,1,Abies amabilis
338,2,0,,0,,,0,1,Abies amabilis
339,1,0,,0,,,0,1,Abies amabilis
339,2,0,,0,,,0,1,Abies amabilis
340,1,0,,0,,,0,1,Abies amabilis
340,2,0,,0,,,0,1,Abies amabilis
341,1,0,,0,,,0,1,Abies amabilis
341,2,0,,0,,,0,1,Abies amabilis
342,1,0,,0,,,0,1,Abies amabilis
342,2,0,,0,,,0,1,Abies amabilis
343,1,0,,0,,,0,1,Abies amabilis
343,2,0,,0,,,0,1,Abies amabilis
344,1,0,,0,,,0,1,Abies amabilis
344,2,0,,0,,,0,1,Abies amabilis
345,1,0,,0,,,0,1,Abies amabilis
345,2,0,,0,,,0,1,Abies amabilis
346,1,0,,0,,,0,1,Abies amabilis
346,2,0,,0,,,0,1,Abies amabilis
347,1,0,,0,,,0,1,Abies amabilis
347,2,0,,0,,,0,1,Abies amabilis
348,1,0,,0,,,0,1,Abies amabilis
348,2,0,,0,,,0,1,Abies amabilis
349,1,0,,0,,,0,1,Abies amabilis
349,2,0,,0,,,0,1,Abies amabilis
350,1,0,,0,,,0,1,Abies amabilis
350,2,0,,0,,,0,1,Abies amabilis
351,1,0,,0,,,0,1,Abies amabilis
351,2,0,,0,,,0,1,Abies amabilis
352,1,0,,0,,,0,1,Abies amabilis
352,2,0,,0,,,0,1,Abies amabilis
353,1,0,,0,,,0,1,Abies amabilis
353,2,0,,0,,,0,1,Abies amabilis
354,1,0,,0,,,0,1,Abies amabilis
354,2,0,,0,,,0,1,Abies amabilis
355,1,0,,0,,,0,1,Abies amabilis
355,2,0,,0,,,0,1,Abies amabilis
356,1,0,,0,,,0,1,Abies amabilis
356,2,0,,0,,,0,1,Abies amabilis
357,1,0,,0,,,0,1,Abies amabilis
357,2,0,,0,,,0,1,Abies amabilis
358,1,0,,0,,,0,1,Abies amabilis
358,2,0,,0,,,0,1,Abies amabilis
359,1,0,,0,,,0,1,Abies amabilis
359,2,0,,0,,,0,1,Abies amabilis
360,1,0,,0,,,0,1,Abies amabilis
360,2,0,,0,,,0,1,Abies amabilis
361,1,0,,0,,,0,1,Abies amabilis
361,2,0,,0,,,0,1,Abies amabilis
362,1,0,,0,,,0,1,Abies amabilis
362,2,0,,0,,,0,1,Abies amabilis
363,1,0,,0,,,0,1,Abies amabilis
363,2,0,,0,,,0,1,Abies amabilis
364,1,0,,0,,,0,1,Abies amabilis
364,2,0,,0,,,0,1,Abies amabilis
365,1,0,,0,,,0,1,Abies amabilis
365,2,0,,0,,,0,1,Abies amabilis
366,1,0,,0,,,0,1,Abies amabilis
366,2,0,,0,,,0,1,Abies amabilis
367,1,0,,0,,,0,1,Abies amabilis
367,2,0,,0,,,0,1,Abies amabilis
368,1,0,,0,,,0,1,Abies amabilis
368,2,0,,0,,,0,1,Abies amabilis
369,1,0,,0,,,0,1,Abies amabilis
369,2,0,,0,,,0,1,Abies amabilis
370,1,0,,0,,,0,1,Abies amabilis
370,2,0,,0,,,0,1,Abies amabilis
371,1,0,,0,,,0,1,Abies amabilis
371,2,0,,0,,,0,1,Abies amabilis
372,1,0,,0,,,0,1,Abies amabilis
372,2,0,,0,,,0,1,Abies amabilis
373,1,0,,0,,,0,1,Abies amabilis
373,2,0,,0,,,0,1,Abies amabilis
374,1,0,,0,,,0,1,Abies amabilis
374,2,0,,0,,,0,1,Abies amabilis
375,1,0,,0,,,0,1,Abies amabilis
375,2,0,,0,,,0,1,Abies amabilis
376,1,0,,0,,,0,1,Abies amabilis
376,2,0,,0,,,0,1,Abies amabilis
377,1,0,,0,,,0,1,Abies amabilis
377,2,0,,0,,,0,1,Abies amabilis
378,1,0,,0,,,0,1,Abies amabilis
378,2,0,,0,,,0,1,Abies amabilis
379,1,0,,0,,,0,1,Abies amabilis
379,2,0,,0,,,0,1,Abies amabilis
380,1,0,,0,,,0,1,Abies amabilis
380,2,0,,0,,,0,1,Abies amabilis
381,1,0,,0,,,0,1,Abies amabilis
381,2,0,,0,,,0,1,Abies amabilis
382,1,0,,0,,,0,1,Abies amabilis
382,2,0,,0,,,0,1,Abies amabilis
383,1,0,,0,,,0,1,Abies amabilis
383,2,0,,0,,,0,1,Abies amabilis
384,1,0,,0,,,0,1,Abies amabilis
384,2,0,,0,,,0,1,Abies amabilis
385,1,0,,0,,,0,1,Abies amabilis
385,2,0,,0,,,0,1,Abies amabilis
386,1,0,,0,,,0,1,Abies amabilis
386,2,0,,0,,,0,1,Abies amabilis
387,1,0,,0,,,0,1,Abies amabilis
387,2,0,,0,,,0,1,Abies amabilis
388,1,0,,0,,,0,1,Abies amabilis
388,2,0,,0,,,0,1,Abies amabilis
389,1,0,,0,,,0,1,Abies amabilis
389,2,0,,0,,,0,1,Abies amabilis
390,1,0,,0,,,0,1,Abies amabilis
390,2,0,,0,,,0,1,Abies amabilis
391,1,0,,0,,,0,1,Abies amabilis
391,2,0,,0,,,0,1,Abies amabilis
392,1,0,,0,,,0,1,Abies amabilis
392,2,0,,0,,,0,1,Abies amabilis
393,1,0,,0,,,0,1,Abies amabilis
393,2,0,,0,,,0,1,Abies amabilis
394,1,0,,0,,,0,1,Abies amabilis
394,2,0,,0,,,0,1,Abies amabilis
395,1,0,,0,,,0,1,Abies amabilis
395,2,0,,0,,,0,1,Abies amabilis
396,1,0,,0,,,0,1,Abies amabilis
396,2,0,,0,,,0,1,Abies amabilis
397,1,0,,0,,,0,1,Abies amabilis
397,2,0,,0,,,0,1,Abies amabilis
398,1,0,,0,,,0,1,Abies amabilis
398,2,0,,0,,,0,1,Abies amabilis
399,1,0,,0,,,0,1,Abies amabilis
399,2,0,,0,,,0,1,Abies amabilis
400,1,0,,0,,,0,1,Abies amabilis
400,2,0,,0,,,0,1,Abies amabilis
401,1,0,,0,,,0,1,Abies amabilis
401,2,0,,0,,,0,1,Abies amabilis
402,1,0,,0,,,0,1,Abies amabilis
402,2,0,,0,,,0,1,Abies amabilis
403,1,0,,0,,,0,1,Abies amabilis
403,2,0,,0,,,0,1,Abies amabilis
404,1,0,,0,,,0,1,Abies amabilis
404,2,0,,0,,,0,1,Abies amabilis
405,1,0,,0,,,0,1,Abies amabilis
405,2,0,,0,,,0,1,Abies amabilis
406,1,0,,0,,,0,1,Abies amabilis
406,2,0,,0,,,0,1,Abies amabilis
407,1,0,,0,,,0,1,Abies amabilis
407,2,0,,0,,,0,1,Abies amabilis
408,1,0,,0,,,0,1,Abies amabilis
408,2,0,,0,,,0,1,Abies amabilis
409,1,0,,0,,,0,1,Abies amabilis
409,2,0,,0,,,0,1,Abies amabilis
410,1,0,,0,,,0,1,Abies amabilis
410,2,0,,0,,,0,1,Abies amabilis
411,1,0,,0,,,0,1,Abies amabilis
411,2,0,,0,,,0,1,Abies amabilis
412,1,0,,0,,,0,1,Abies amabilis
412,2,0,,0,,,0,1,Abies amabilis
413,1,0,,0,,,0,1,Abies amabilis
413,2,0,,0,,,0,1,Abies amabilis
414,1,0,,0,,,0,1,Abies amabilis
414,2,0,,0,,,0,1,Abies amabilis
415,1,0,,0,,,0,1,Abies amabilis
415,2,0,,0,,,0,1,Abies amabilis
416,1,0,,0,,,0,1,Abies amabilis
416,2,0,,0,,,0,1,Abies amabilis
417,1,0,,0,,,0,1,Abies amabilis
417,2,0,,0,,,0,1,Abies amabilis
418,1,0,,0,,,0,1,Abies amabilis
418,2,0,,0,,,0,1,Abies amabilis
419,1,0,,0,,,0,1,Abies amabilis
419,2,0,,0,,,0,1,Abies amabilis
420,1,0,,0,,,0,1,Abies amabilis
420,2,0,,0,,,0,1,Abies amabilis
421,1,0,,0,,,0,1,Abies amabilis
421,2,0,,0,,,0,1,Abies amabilis
422,1,0,,0,,,0,1,Abies amabilis
422,2,0,,0,,,0,1,Abies amabilis
423,1,0,,0,,,0,1,Abies amabilis
423,2,0,,0,,,0,1,Abies amabilis
424,1,0,,0,,,0,1,Abies amabilis
424,2,0,,0,,,0,1,Abies amabilis
425,1,0,,0,,,0,1,Abies amabilis
425,2,0,,0,,,0,1,Abies amabilis
426,1,0,,0,,,0,1,Abies amabilis
426,2,0,,0,,,0,1,Abies amabilis
427,1,0,,0,,,0,1,Abies amabilis
427,2,0,,0,,,0,1,Abies amabilis
428,1,0,,0,,,0,1,Abies amabilis
428,2,0,,0,,,0,1,Abies amabilis
429,1,0,,0,,,0,1,Abies amabilis
429,2,0,,0,,,0,1,Abies amabilis
430,1,0,,0,,,0,1,Abies amabilis
430,2,0,,0,,,0,1,Abies amabilis
431,1,0,,0,,,0,1,Abies amabilis
431,2,0,,0,,,0,1,Abies amabilis
432,1,0,,0,,,0,1,Abies amabilis
432,2,0,,0,,,0,1,Abies amabilis
433,1,0,,0,,,0,1,Abies amabilis
433,2,0,,0,,,0,1,Abies amabilis
434,1,0,,0,,,0,1,Abies amabilis
434,2,0,,0,,,0,1,Abies amabilis
435,1,0,,0,,,0,1,Abies amabilis
435,2,0,,0,,,0,1,Abies amabilis
436,1,0,,0,,,0,1,Abies amabilis
436,2,0,,0,,,0,1,Abies amabilis
437,1,0,,0,,,0,1,Abies amabilis
437,2,0,,0,,,0,1,Abies amabilis
438,1,0,,0,,,0,1,Abies amabilis
438,2,0,,0,,,0,1,Abies amabilis
439,1,0,,0,,,0,1,Abies amabilis
439,2,0,,0,,,0,1,Abies amabilis
440,1,0,,0,,,0,1,Abies amabilis
440,2,0,,0,,,0,1,Abies amabilis
441,1,0,,0,,,0,1,Abies amabilis
441,2,0,,0,,,0,1,Abies amabilis
442,1,0,,0,,,0,1,Abies amabilis
442,2,0,,0,,,0,1,Abies amabilis
443,1,0,,0,,,0,1,Abies amabilis
443,2,0,,0,,,0,1,Abies amabilis
444,1,0,,0,,,0,1,Abies amabilis
444,2,0,,0,,,0,1,Abies amabilis
445,1,0,,0,,,0,1,Abies amabilis
445,2,0,,0,,,0,1,Abies amabilis
446,1,0,,0,,,0,1,Abies amabilis
446,2,0,,0,,,0,1,Abies amabilis
447,1,0,,0,,,0,1,Abies amabilis
447,2,0,,0,,,0,1,Abies amabilis
448,1,0,,0,,,0,1,Abies amabilis
448,2,0,,0,,,0,1,Abies amabilis
449,1,0,,0,,,0,1,Abies amabilis
449,2,0,,0,,,0,1,Abies amabilis
450,1,0,,0,,,0,1,Abies amabilis
450,2,0,,0,,,0,1,Abies amabilis
451,1,0,,0,,,0,1,Abies amabilis
451,2,0,,0,,,0,1,Abies amabilis
452,1,0,,0,,,0,1,Abies amabilis
452,2,0,,0,,,0,1,Abies amabilis
453,1,0,,0,,,0,1,Abies amabilis
453,2,0,,0,,,0,1,Abies amabilis
454,1,0,,0,,,0,1,Abies amabilis
454,2,0,,0,,,0,1,Abies amabilis
455,1,0,,0,,,0,1,Abies amabilis
455,2,0,,0,,,0,1,Abies amabilis
456,1,0,,0,,,0,1,Abies amabilis
456,2,0,,0,,,0,1,Abies amabilis
457,1,0,,0,,,0,1,Abies amabilis
457,2,0,,0,,,0,1,Abies amabilis
458,1,0,,0,,,0,1,Abies amabilis
458,2,0,,0,,,0,1,Abies amabilis
459,1,0,,0,,,0,1,Abies amabilis
459,2,0,,0,,,0,1,Abies amabilis
460,1,0,,0,,,0,1,Abies amabilis
460,2,0,,0,,,0,1,Abies amabilis
461,1,0,,0,,,0,1,Abies amabilis
461,2,0,,0,,,0,1,Abies amabilis
462,1,0,,0,,,0,1,Abies amabilis
462,2,0,,0,,,0,1,Abies amabilis
463,1,0,,0,,,0,1,Abies amabilis
463,2,0,,0,,,0,1,Abies amabilis
464,1,0,,0,,,0,1,Abies amabilis
464,2,0,,0,,,0,1,Abies amabilis
465,1,0,,0,,,0,1,Abies amabilis
465,2,0,,0,,,0,1,Abies amabilis
466,1,0,,0,,,0,1,Abies amabilis
466,2,0,,0,,,0,1,Abies amabilis
467,1,0,,0,,,0,1,Abies amabilis
467,2,0,,0,,,0,1,Abies amabilis
468,1,0,,0,,,0,1,Abies amabilis
468,2,0,,0,,,0,1,Abies amabilis
469,1,0,,0,,,0,1,Abies amabilis
469,2,0,,0,,,0,1,Abies amabilis
470,1,0,,0,,,0,1,Abies amabilis
470,2,0,,0,,,0,1,Abies amabilis
471,1,0,,0,,,0,1,Abies amabilis
471,2,0,,0,,,0,1,Abies amabilis
472,1,0,,0,,,0,1,Abies amabilis
472,2,0,,0,,,0,1,Abies amabilis
473,1,0,,0,,,0,1,Abies amabilis
473,2,0,,0,,,0,1,Abies amabilis
474,1,0,,0,,,0,1,Abies amabilis
474,2,0,,0,,,0,1,Abies amabilis
475,1,0,,0,,,0,1,Abies amabilis
475,2,0,,0,,,0,1,Abies amabilis
476,1,0,,0,,,0,1,Abies amabilis
476,2,0,,0,,,0,1,Abies amabilis
477,1,0,,0,,,0,1,Abies amabilis
477,2,0,,0,,,0,1,Abies amabilis
478,1,0,,0,,,0,1,Abies amabilis
478,2,0,,0,,,0,1,Abies amabilis
479,1,0,,0,,,0,1,Abies amabilis
479,2,0,,0,,,0,1,Abies amabilis
480,1,0,,0,,,0,1,Abies amabilis
480,2,0,,0,,,0,1,Abies amabilis
481,1,0,,0,,,0,1,Abies amabilis
481,2,0,,0,,,0,1,Abies amabilis
482,1,0,,0,,,0,1,Abies amabilis
482,2,0,,0,,,0,1,Abies amabilis
483,1,0,,0,,,0,1,Abies amabilis
483,2,0,,0,,,0,1,Abies amabilis
484,1,0,,0,,,0,1,Abies amabilis
484,2,0,,0,,,0,1,Abies amabilis
485,1,0,,0,,,0,1,Abies amabilis
485,2,0,,0,,,0,1,Abies amabilis
486,1,0,,0,,,0,1,Abies amabilis
486,2,0,,0,,,0,1,Abies amabilis
487,1,0,,0,,,0,1,Abies amabilis
487,2,0,,0,,,0,1,Abies amabilis
488,1,0,,0,,,0,1,Abies amabilis
488,2,0,,0,,,0,1,Abies amabilis
489,1,0,,0,,,0,1,Abies amabilis
489,2,0,,0,,,0,1,Abies amabilis
490,1,0,,0,,,0,1,Abies amabilis
490,2,0,,0,,,0,1,Abies amabilis
491,1,0,,0,,,0,1,Abies amabilis
491,2,0,,0,,,0,1,Abies amabilis
492,1,0,,0,,,0,1,Abies amabilis
492,2,0,,0,,,0,1,Abies amabilis
493,1,0,,0,,,0,1,Abies amabilis
493,2,0,,0,,,0,1,Abies amabilis
494,1,0,,0,,,0,1,Abies amabilis
494,2,0,,0,,,0,1,Abies amabilis
495,1,0,,0,,,0,1,Abies amabilis
495,2,0.0457303499885492,48.26,0.25,,0,4.16666666666667,1,Abies amabilis
496,1,0,,0,,,0,1,Abies amabilis
496,2,0,,0,,,0,1,Abies amabilis
497,1,0,,0,,,0,1,Abies amabilis
497,2,0,,0,,,0,1,Abies amabilis
498,1,0.035548063196085,21.1666666666667,1,0.377814088598402,0,8.33333333333333,1,Abies amabilis
498,2,0.0563686735122011,25.9926666666667,1,0.225315988641529,0,0,1,Abies amabilis
499,1,0,,0,,,0,1,Abies amabilis
499,2,0,,0,,,0,1,Abies amabilis
500,1,0,,0,,,0,1,Abies amabilis
500,2,0,,0,,,0,1,Abies amabilis
501,1,0,,0,,,0,1,Abies amabilis
501,2,0,,0,,,0,1,Abies amabilis
502,1,0,,0,,,0,1,Abies amabilis
502,2,0,,0,,,0,1,Abies amabilis
503,1,0,,0,,,0,1,Abies amabilis
503,2,0,,0,,,0,1,Abies amabilis
504,1,0,,0,,,0,1,Abies amabilis
504,2,0,,0,,,0,1,Abies amabilis
505,1,0,,0,,,0,1,Abies amabilis
505,2,0,,0,,,0,1,Abies amabilis
506,1,0,,0,,,0,1,Abies amabilis
506,2,0,,0,,,0,1,Abies amabilis
507,1,0,,0,,,0,1,Abies amabilis
507,2,0,,0,,,0,1,Abies amabilis
508,1,0,,0,,,0,1,Abies amabilis
508,2,0,,0,,,0,1,Abies amabilis
509,1,0.0311118392165864,17.3736,1.25,0.227848101265823,0,4.16666666666667,1,Abies amabilis
509,2,0.095076057840459,16.4817777777778,3.5,0.353133283204673,0,37.5,1,Abies amabilis
510,1,0,,0,,,0,1,Abies amabilis
510,2,0,,0,,,0,1,Abies amabilis
511,1,0,,0,,,0,1,Abies amabilis
511,2,0,,0,,,0,1,Abies amabilis
512,1,0,,0,,,0,1,Abies amabilis
512,2,0,,0,,,0,1,Abies amabilis
513,1,0,,0,,,0,1,Abies amabilis
513,2,0,,0,,,0,1,Abies amabilis
514,1,0,,0,,,0,1,Abies amabilis
514,2,0,,0,,,0,1,Abies amabilis
515,1,0,,0,,,0,1,Abies amabilis
515,2,0,,0,,,0,1,Abies amabilis
516,1,0,,0,,,0,1,Abies amabilis
516,2,0,,0,,,0,1,Abies amabilis
517,1,0,,0,,,0,1,Abies amabilis
517,2,0,,0,,,0,1,Abies amabilis
518,1,0,,0,,,0,1,Abies amabilis
518,2,0,,0,,,0,1,Abies amabilis
519,1,0,,0,,,0,1,Abies amabilis
519,2,0,,0,,,0,1,Abies amabilis
520,1,0,,0,,,0,1,Abies amabilis
520,2,0,,0,,,0,1,Abies amabilis
521,1,0,,0,,,0,1,Abies amabilis
521,2,0,,0,,,0,1,Abies amabilis
522,1,0,,0,,,0,1,Abies amabilis
522,2,0,,0,,,0,1,Abies amabilis
523,1,0,,0,,,0,1,Abies amabilis
523,2,0,,0,,,0,1,Abies amabilis
524,1,0,,0,,,0,1,Abies amabilis
524,2,0,,0,,,0,1,Abies amabilis
525,1,0,,0,,,0,1,Abies amabilis
525,2,0,,0,,,0,1,Abies amabilis
526,1,0,,0,,,0,1,Abies amabilis
526,2,0,,0,,,0,1,Abies amabilis
527,1,0,,0,,,0,1,Abies amabilis
527,2,0,,0,,,0,1,Abies amabilis
528,1,0,,0,,,0,1,Abies amabilis
528,2,0,,0,,,0,1,Abies amabilis
529,1,0,,0,,,0,1,Abies amabilis
529,2,0,,0,,,0,1,Abies amabilis
530,1,0,,0,,,0,1,Abies amabilis
530,2,0,,0,,,0,1,Abies amabilis
531,1,0,,0,,,0,1,Abies amabilis
531,2,0,,0,,,0,1,Abies amabilis
532,1,0,,0,,,0,1,Abies amabilis
532,2,0,,0,,,0,1,Abies amabilis
533,1,0,,0,,,0,1,Abies amabilis
533,2,0,,0,,,0,1,Abies amabilis
534,1,0,,0,,,0,1,Abies amabilis
534,2,0,,0,,,0,1,Abies amabilis
535,1,0,,0,,,0,1,Abies amabilis
535,2,0,,0,,,0,1,Abies amabilis
536,1,0,,0,,,0,1,Abies amabilis
536,2,0,,0,,,0,1,Abies amabilis
537,1,0.00810731966555996,20.32,0.25,0.126760563380282,0,0,1,Abies amabilis
537,2,0.0100340748548282,22.606,0.25,0.1125,0,0,1,Abies amabilis
538,1,0,,0,,,0,1,Abies amabilis
538,2,0,,0,,,0,1,Abies amabilis
539,1,0,,0,,,0,1,Abies amabilis
539,2,0,,0,,,0,1,Abies amabilis
540,1,0,,0,,,0,1,Abies amabilis
540,2,0,,0,,,0,1,Abies amabilis
541,1,0,,0,,,0,1,Abies amabilis
541,2,0,,0,,,0,1,Abies amabilis
542,1,0,,0,,,0,1,Abies amabilis
542,2,0,,0,,,0,1,Abies amabilis
543,1,0,,0,,,0,1,Abies amabilis
543,2,0,,0,,,0,1,Abies amabilis
544,1,0,,0,,,0,1,Abies amabilis
544,2,0,,0,,,0,1,Abies amabilis
545,1,0,,0,,,0,1,Abies amabilis
545,2,0,,0,,,0,1,Abies amabilis
546,1,0,,0,,,0,1,Abies amabilis
546,2,0,,0,,,0,1,Abies amabilis
547,1,0,,0,,,0,1,Abies amabilis
547,2,0,,0,,,0,1,Abies amabilis
548,1,0,,0,,,0,1,Abies amabilis
548,2,0,,0,,,0,1,Abies amabilis
549,1,0,,0,,,0,1,Abies amabilis
549,2,0,,0,,,0,1,Abies amabilis
550,1,0,,0,,,0,1,Abies amabilis
550,2,0,,0,,,0,1,Abies amabilis
551,1,0,,0,,,0,1,Abies amabilis
551,2,0,,0,,,0,1,Abies amabilis
552,1,0,,0,,,0,1,Abies amabilis
552,2,0,,0,,,0,1,Abies amabilis
553,1,0,,0,,,0,1,Abies amabilis
553,2,0.00383197531067483,13.97,0.25,,,4.16666666666667,1,Abies amabilis
554,1,0,,0,,,0,1,Abies amabilis
554,2,0,,0,,,0,1,Abies amabilis
555,1,0,,0,,,0,1,Abies amabilis
555,2,0,,0,,,0,1,Abies amabilis
556,1,0,,0,,,0,1,Abies amabilis
556,2,0,,0,,,0,1,Abies amabilis
557,1,0,,0,,,0,1,Abies amabilis
557,2,0,,0,,,0,1,Abies amabilis
558,1,0,,0,,,0,1,Abies amabilis
558,2,0,,0,,,0,1,Abies amabilis
559,1,0,,0,,,0,1,Abies amabilis
559,2,0,,0,,,0,1,Abies amabilis
560,1,0,,0,,,0,1,Abies amabilis
560,2,0,,0,,,0,1,Abies amabilis
561,1,0,,0,,,0,1,Abies amabilis
561,2,0,,0,,,0,1,Abies amabilis
330,1,0,,0,,,0,1,Abies amabilis
330,2,0,,0,,,0,1,Abies amabilis
331,1,0,,0,,,0,1,Abies amabilis
331,2,0,,0,,,0,1,Abies amabilis
332,1,0,,0,,,0,1,Abies amabilis
332,2,0,,0,,,0,1,Abies amabilis
333,1,0,,0,,,0,1,Abies amabilis
333,2,0,,0,,,0,1,Abies amabilis
562,1,0,,0,,,0,1,Abies amabilis
562,2,0,,0,,,0,1,Abies amabilis
563,1,0,,0,,,0,1,Abies amabilis
563,2,0,,0,,,0,1,Abies amabilis
564,1,0,,0,,,0,1,Abies amabilis
564,2,0,,0,,,0,1,Abies amabilis
565,1,0,,0,,,0,1,Abies amabilis
565,2,0,,0,,,0,1,Abies amabilis
566,1,0,,0,,,0,1,Abies amabilis
566,2,0,,0,,,0,1,Abies amabilis
567,1,0,,0,,,0,1,Abies amabilis
567,2,0,,0,,,0,1,Abies amabilis
568,1,0,,0,,,0,1,Abies amabilis
568,2,0,,0,,,0,1,Abies amabilis
569,1,0,,0,,,0,1,Abies amabilis
569,2,0,,0,,,0,1,Abies amabilis
570,1,0,,0,,,0,1,Abies amabilis
570,2,0,,0,,,0,1,Abies amabilis
571,1,0,,0,,,0,1,Abies amabilis
571,2,0,,0,,,0,1,Abies amabilis
572,1,0,,0,,,0,1,Abies amabilis
572,2,0,,0,,,0,1,Abies amabilis
573,1,0,,0,,,0,1,Abies amabilis
573,2,0,,0,,,0,1,Abies amabilis
574,1,0,,0,,,0,1,Abies amabilis
574,2,0,,0,,,0,1,Abies amabilis
575,1,0,,0,,,0,1,Abies amabilis
575,2,0,,0,,,0,1,Abies amabilis
576,1,0.163496768742994,23.2325333333333,2.5,0.026799948931325,0.229166666666667,0,1,Abies amabilis
576,2,0.137172048435181,27.1215555555556,1.75,0.0246105709008787,0.133333333333333,0,1,Abies amabilis
577,1,0,,0,,,0,1,Abies amabilis
577,2,0,,0,,,0,1,Abies amabilis
578,1,0,,0,,,0,1,Abies amabilis
578,2,0,,0,,,0,1,Abies amabilis
579,1,0,,0,,,0,1,Abies amabilis
579,2,0,,0,,,0,1,Abies amabilis
580,1,0,,0,,,0,1,Abies amabilis
580,2,0,,0,,,0,1,Abies amabilis
581,1,0.0941285148545467,16.748125,3.5,0.315508916815365,0,37.5,1,Abies amabilis
581,2,0.200173522848769,20.2875444444444,6,0.371151091932546,0,37.5,1,Abies amabilis
582,1,0,,0,,,0,1,Abies amabilis
582,2,0,,0,,,0,1,Abies amabilis
